Date,Country,Status,AQI Value
2024-06-27 00:00:00,New Zealand,Good,22.0
2024-06-27 00:00:00,Nigeria,Moderate,76.0
2024-06-27 00:00:00,Norway,Good,34.0
2024-06-27 00:00:00,Pakistan,Unhealthy For Sensitive Groups,105.0
2024-06-27 00:00:00,Palestinian Territory,Moderate,65.0
2024-06-27 00:00:00,Peru,Unhealthy For Sensitive Groups,104.0
2024-06-27 00:00:00,Philippines,Good,21.0
2024-06-27 00:00:00,Poland,Moderate,67.0
2024-06-27 00:00:00,Portugal,Good,34.0
2024-06-27 00:00:00,Puerto Rico,Good,25.0
2024-06-27 00:00:00,Reunion,Good,10.0
2024-06-27 00:00:00,Romania,Good,30.0
2024-06-27 00:00:00,Russia,Good,49.0
2024-06-27 00:00:00,San Marino,Good,41.0
2024-06-27 00:00:00,Senegal,Moderate,71.0
2024-06-27 00:00:00,Serbia,Good,48.0
2024-06-27 00:00:00,Singapore,Moderate,55.0
2024-06-27 00:00:00,Slovakia,Moderate,58.0
2024-06-27 00:00:00,Slovenia,Good,21.0
2024-06-27 00:00:00,South Africa,Unhealthy For Sensitive Groups,118.0
2024-06-27 00:00:00,South Korea,Moderate,88.0
2024-06-27 00:00:00,Spain,Moderate,67.0
2024-06-27 00:00:00,Sri Lanka,Moderate,85.0
2024-06-27 00:00:00,Sweden,Good,46.0
2024-06-27 00:00:00,Switzerland,Good,31.0
2024-06-27 00:00:00,Taiwan,Good,38.0
2024-06-27 00:00:00,Tajikistan,Moderate,78.0
2024-06-27 00:00:00,Thailand,Moderate,92.0
2024-06-27 00:00:00,Trinidad And Tobago,Good,37.0
2024-06-27 00:00:00,Turkey,Moderate,78.0
2024-06-27 00:00:00,Turkmenistan,Moderate,56.0
2024-06-27 00:00:00,Uganda,Unhealthy For Sensitive Groups,134.0
2024-06-27 00:00:00,Ukraine,Good,36.0
2024-06-27 00:00:00,United Arab Emirates,Unhealthy For Sensitive Groups,116.0
2024-06-27 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Unhealthy For Sensitive Groups,147.0
2024-06-27 00:00:00,United States Of America,Unhealthy For Sensitive Groups,111.0
2024-06-27 00:00:00,Uzbekistan,Good,26.0
2024-06-27 00:00:00,Vatican,Good,21.0
2024-06-27 00:00:00,Venezuela,Good,14.0
2024-06-27 00:00:00,Vietnam,Moderate,67.0
2024-06-27 00:00:00,Zambia,Moderate,59.0
2024-07-04 00:00:00,Albania,Good,13.0
2024-07-04 00:00:00,Algeria,Good,46.0
2024-07-04 00:00:00,Andorra,Good,9.0
2024-07-04 00:00:00,Argentina,Moderate,69.0
2024-07-04 00:00:00,Armenia,Good,43.0
2024-07-04 00:00:00,Australia,Unhealthy For Sensitive Groups,108.0
2024-07-04 00:00:00,Austria,Good,15.0
2024-07-04 00:00:00,Azerbaijan,Moderate,55.0
2024-07-04 00:00:00,Bahrain,Moderate,70.0
2024-07-04 00:00:00,Bangladesh,Unhealthy For Sensitive Groups,103.0
2024-07-04 00:00:00,Belarus,Good,12.0
2024-07-04 00:00:00,Belgium,Good,46.0
2024-07-04 00:00:00,Belize,Good,46.0
2024-07-04 00:00:00,Bermuda,Good,10.0
2024-07-04 00:00:00,Bolivia,Moderate,82.0
2024-07-04 00:00:00,Bosnia And Herzegovina,Good,27.0
2024-07-04 00:00:00,Brazil,Unhealthy For Sensitive Groups,135.0
2024-07-04 00:00:00,Brunei,Good,10.0
2024-07-04 00:00:00,Bulgaria,Good,35.0
2024-07-04 00:00:00,Burkina Faso,Good,1.0
2024-07-04 00:00:00,Cambodia,Good,21.0
2024-07-04 00:00:00,Canada,Moderate,73.0
2024-07-04 00:00:00,Cape Verde,Good,46.0
2024-07-04 00:00:00,Chad,Moderate,61.0
2024-07-04 00:00:00,Chile,Very Unhealthy,222.0
2024-07-04 00:00:00,China,Unhealthy For Sensitive Groups,150.0
2024-07-04 00:00:00,Colombia,Moderate,56.0
2024-07-04 00:00:00,Costa Rica,Good,12.0
2024-07-04 00:00:00,Croatia,Good,33.0
2024-07-04 00:00:00,Cyprus,Good,46.0
2024-07-04 00:00:00,Czech Republic,Good,44.0
2024-07-04 00:00:00,Denmark,Good,10.0
2024-07-04 00:00:00,Dominican Republic,Good,36.0
2024-07-04 00:00:00,Ecuador,Good,35.0
2024-07-04 00:00:00,Egypt,Unhealthy,151.0
2024-07-04 00:00:00,El Salvador,Moderate,53.0
2024-07-04 00:00:00,Estonia,Good,13.0
2024-07-04 00:00:00,Ethiopia,Moderate,91.0
2024-07-04 00:00:00,Finland,Good,23.0
2024-07-04 00:00:00,France,Good,41.0
2024-07-04 00:00:00,French Guiana,Good,13.0
2024-07-04 00:00:00,Georgia,Moderate,52.0
2024-07-04 00:00:00,Germany,Moderate,66.0
2024-07-04 00:00:00,Ghana,Moderate,91.0
2024-07-04 00:00:00,Gibraltar,Good,30.0
2024-07-04 00:00:00,Greece,Moderate,55.0
2024-07-04 00:00:00,Grenada,Good,13.0
2024-07-04 00:00:00,Guadeloupe,Good,19.0
2024-07-04 00:00:00,Guatemala,Good,48.0
2024-07-04 00:00:00,Honduras,Good,30.0
2024-07-04 00:00:00,Hong Kong,Good,23.0
2024-07-04 00:00:00,Hungary,Good,44.0
2024-07-04 00:00:00,Iceland,Good,20.0
2024-07-04 00:00:00,India,Hazardous,305.0
2024-07-04 00:00:00,Indonesia,Unhealthy For Sensitive Groups,140.0
2024-07-04 00:00:00,Iran,Unhealthy For Sensitive Groups,118.0
2024-07-04 00:00:00,Iraq,Moderate,90.0
2024-07-04 00:00:00,Ireland,Good,26.0
2024-07-04 00:00:00,Israel,Moderate,57.0
2024-07-04 00:00:00,Italy,Moderate,69.0
2024-07-04 00:00:00,Japan,Unhealthy For Sensitive Groups,103.0
2024-07-04 00:00:00,Jordan,Good,21.0
2024-07-04 00:00:00,Kazakhstan,Good,42.0
2024-07-04 00:00:00,Kenya,Moderate,74.0
2024-07-04 00:00:00,Kosovo,Good,25.0
2024-07-04 00:00:00,Kuwait,Moderate,89.0
2024-07-04 00:00:00,Kyrgyzstan,Moderate,65.0
2024-07-04 00:00:00,Laos,Good,29.0
2024-07-04 00:00:00,Latvia,Good,15.0
2024-07-04 00:00:00,Liberia,Moderate,51.0
2024-07-04 00:00:00,Liechtenstein,Good,6.0
2024-07-04 00:00:00,Lithuania,Good,16.0
2024-07-04 00:00:00,Luxembourg,Good,16.0
2024-07-04 00:00:00,Macao,Good,28.0
2024-07-04 00:00:00,Macedonia,Good,40.0
2024-07-04 00:00:00,Madagascar,Good,34.0
2024-07-04 00:00:00,Malaysia,Moderate,71.0
2024-07-04 00:00:00,Malta,Good,39.0
2024-07-04 00:00:00,Martinique,Moderate,51.0
2024-07-04 00:00:00,Mexico,Moderate,75.0
2024-07-04 00:00:00,Moldova,Good,2.0
2024-07-04 00:00:00,Monaco,Good,29.0
2024-07-04 00:00:00,Mongolia,Moderate,65.0
2024-07-04 00:00:00,Montenegro,Good,29.0
2024-07-04 00:00:00,Myanmar,Moderate,58.0
2024-07-04 00:00:00,Nepal,Good,34.0
2024-07-04 00:00:00,Netherlands,Moderate,59.0
2024-07-04 00:00:00,New Caledonia,Good,19.0
2024-07-04 00:00:00,New Zealand,Good,21.0
2024-07-04 00:00:00,Nigeria,Moderate,69.0
2024-07-04 00:00:00,Norway,Good,16.0
2024-07-04 00:00:00,Pakistan,Moderate,67.0
2024-07-04 00:00:00,Palestinian Territory,Moderate,73.0
2024-07-04 00:00:00,Peru,Unhealthy For Sensitive Groups,117.0
2024-07-04 00:00:00,Philippines,Moderate,80.0
2024-07-04 00:00:00,Poland,Moderate,57.0
2024-07-04 00:00:00,Portugal,Good,35.0
2024-07-04 00:00:00,Puerto Rico,Good,22.0
2024-07-04 00:00:00,Reunion,Good,19.0
2024-07-04 00:00:00,Romania,Good,31.0
2024-07-04 00:00:00,Russia,Moderate,81.0
2024-07-04 00:00:00,San Marino,Good,42.0
2024-07-04 00:00:00,Senegal,Good,12.0
2024-07-04 00:00:00,Serbia,Good,47.0
2024-07-04 00:00:00,Singapore,Good,25.0
2024-07-04 00:00:00,Slovakia,Good,41.0
2024-07-04 00:00:00,Slovenia,Good,17.0
2024-07-04 00:00:00,South Africa,Unhealthy For Sensitive Groups,123.0
2024-07-04 00:00:00,South Korea,Moderate,100.0
2024-07-04 00:00:00,Spain,Moderate,74.0
2024-07-04 00:00:00,Sri Lanka,Moderate,67.0
2024-07-04 00:00:00,Sweden,Good,28.0
2024-07-04 00:00:00,Switzerland,Good,18.0
2024-07-04 00:00:00,Taiwan,Good,43.0
2024-07-04 00:00:00,Tajikistan,Moderate,91.0
2024-07-04 00:00:00,Thailand,Moderate,77.0
2024-07-04 00:00:00,Togo,Moderate,80.0
2024-07-04 00:00:00,Trinidad And Tobago,Good,26.0
2024-07-04 00:00:00,Turkey,Moderate,81.0
2024-07-04 00:00:00,Turkmenistan,Moderate,56.0
2024-07-04 00:00:00,Uganda,Unhealthy,175.0
2024-07-04 00:00:00,Ukraine,Good,38.0
2024-07-04 00:00:00,United Arab Emirates,Very Unhealthy,208.0
2024-07-04 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Good,36.0
2024-07-04 00:00:00,United States Of America,Unhealthy,161.0
2024-07-04 00:00:00,Uzbekistan,Good,19.0
2024-07-04 00:00:00,Vatican,Good,38.0
2024-07-04 00:00:00,Venezuela,Good,10.0
2024-07-04 00:00:00,Vietnam,Good,50.0
2024-07-04 00:00:00,Zambia,Unhealthy For Sensitive Groups,114.0
2024-07-11 00:00:00,Albania,Good,23.0
2024-07-11 00:00:00,Algeria,Good,21.0
2024-07-11 00:00:00,Andorra,Good,33.0
2024-07-11 00:00:00,Argentina,Good,31.0
2024-07-11 00:00:00,Armenia,Good,49.0
2024-07-11 00:00:00,Australia,Good,36.0
2024-07-11 00:00:00,Austria,Moderate,60.0
2024-07-11 00:00:00,Azerbaijan,Good,31.0
2024-07-11 00:00:00,Bahrain,Unhealthy For Sensitive Groups,107.0
2024-07-11 00:00:00,Bangladesh,Unhealthy For Sensitive Groups,111.0
2024-07-11 00:00:00,Belarus,Good,35.0
2024-07-11 00:00:00,Belgium,Good,30.0
2024-07-11 00:00:00,Belize,Good,7.0
2024-07-11 00:00:00,Bermuda,Good,12.0
2024-07-11 00:00:00,Bolivia,Good,38.0
2024-07-11 00:00:00,Bosnia And Herzegovina,Moderate,56.0
2024-07-11 00:00:00,Brazil,Unhealthy For Sensitive Groups,108.0
2024-07-11 00:00:00,Brunei,Good,10.0
2024-07-11 00:00:00,Bulgaria,Good,44.0
2024-07-11 00:00:00,Canada,Moderate,78.0
2024-07-11 00:00:00,Cape Verde,Very Unhealthy,276.0
2024-07-11 00:00:00,Chad,Good,38.0
2024-07-11 00:00:00,Chile,Unhealthy,189.0
2024-07-11 00:00:00,China,Unhealthy,166.0
2024-07-11 00:00:00,Colombia,Good,48.0
2024-07-11 00:00:00,Costa Rica,Good,13.0
2024-07-11 00:00:00,Croatia,Moderate,70.0
2024-07-11 00:00:00,Cyprus,Moderate,72.0
2024-07-11 00:00:00,Czech Republic,Moderate,79.0
2024-07-11 00:00:00,Denmark,Good,20.0
2024-07-11 00:00:00,Dominican Republic,Good,21.0
2024-07-11 00:00:00,Ecuador,Good,24.0
2024-07-11 00:00:00,Egypt,Unhealthy For Sensitive Groups,132.0
2024-07-11 00:00:00,El Salvador,Good,30.0
2024-07-11 00:00:00,Estonia,Good,17.0
2024-07-11 00:00:00,Ethiopia,Moderate,99.0
2024-07-11 00:00:00,Finland,Good,26.0
2024-07-11 00:00:00,France,Moderate,55.0
2024-07-11 00:00:00,French Guiana,Good,12.0
2024-07-11 00:00:00,Georgia,Moderate,54.0
2024-07-11 00:00:00,Germany,Hazardous,342.0
2024-07-11 00:00:00,Ghana,Unhealthy For Sensitive Groups,101.0
2024-07-11 00:00:00,Gibraltar,Good,35.0
2024-07-11 00:00:00,Greece,Moderate,74.0
2024-07-11 00:00:00,Grenada,Good,13.0
2024-07-11 00:00:00,Guadeloupe,Good,35.0
2024-07-11 00:00:00,Guatemala,Moderate,52.0
2024-07-11 00:00:00,Honduras,Good,24.0
2024-07-11 00:00:00,Hong Kong,Good,17.0
2024-07-11 00:00:00,Hungary,Moderate,64.0
2024-07-11 00:00:00,Iceland,Good,16.0
2024-07-11 00:00:00,India,Unhealthy,187.0
2024-07-11 00:00:00,Indonesia,Unhealthy For Sensitive Groups,140.0
2024-07-11 00:00:00,Iran,Unhealthy For Sensitive Groups,148.0
2024-07-11 00:00:00,Iraq,Unhealthy For Sensitive Groups,119.0
2024-07-11 00:00:00,Ireland,Good,19.0
2024-07-11 00:00:00,Israel,Moderate,77.0
2024-07-11 00:00:00,Italy,Unhealthy For Sensitive Groups,102.0
2024-07-11 00:00:00,Japan,Moderate,67.0
2024-07-11 00:00:00,Jordan,Good,22.0
2024-07-11 00:00:00,Kazakhstan,Good,42.0
2024-07-11 00:00:00,Kenya,Unhealthy For Sensitive Groups,133.0
2024-07-11 00:00:00,Kosovo,Good,40.0
2024-07-11 00:00:00,Kuwait,Unhealthy For Sensitive Groups,108.0
2024-07-11 00:00:00,Kyrgyzstan,Very Unhealthy,256.0
2024-07-11 00:00:00,Laos,Good,32.0
2024-07-11 00:00:00,Latvia,Good,18.0
2024-07-11 00:00:00,Liberia,Moderate,55.0
2024-07-11 00:00:00,Liechtenstein,Good,12.0
2024-07-11 00:00:00,Lithuania,Good,31.0
2024-07-11 00:00:00,Luxembourg,Good,17.0
2024-07-11 00:00:00,Macao,Good,17.0
2024-07-11 00:00:00,Macedonia,Moderate,53.0
2024-07-11 00:00:00,Madagascar,Moderate,61.0
2024-07-11 00:00:00,Malaysia,Moderate,63.0
2024-07-11 00:00:00,Malta,Moderate,72.0
2024-07-11 00:00:00,Martinique,Good,33.0
2024-07-11 00:00:00,Mexico,Moderate,100.0
2024-07-11 00:00:00,Moldova,Good,12.0
2024-07-11 00:00:00,Monaco,Good,35.0
2024-07-11 00:00:00,Mongolia,Moderate,58.0
2024-07-11 00:00:00,Montenegro,Good,45.0
2024-07-11 00:00:00,Myanmar,Good,39.0
2024-07-11 00:00:00,Nepal,Moderate,67.0
2024-07-11 00:00:00,Netherlands,Good,32.0
2024-07-11 00:00:00,New Caledonia,Good,12.0
2024-07-11 00:00:00,New Zealand,Good,26.0
2024-07-11 00:00:00,Nigeria,Moderate,74.0
2024-07-11 00:00:00,Norway,Good,18.0
2024-07-11 00:00:00,Pakistan,Moderate,90.0
2024-07-11 00:00:00,Palestinian Territory,Moderate,74.0
2024-07-11 00:00:00,Peru,Unhealthy For Sensitive Groups,102.0
2024-07-11 00:00:00,Philippines,Moderate,72.0
2024-07-11 00:00:00,Poland,Moderate,99.0
2024-07-11 00:00:00,Portugal,Good,14.0
2024-07-11 00:00:00,Puerto Rico,Good,11.0
2024-07-11 00:00:00,Reunion,Good,16.0
2024-07-11 00:00:00,Romania,Moderate,54.0
2024-07-11 00:00:00,Russia,Moderate,66.0
2024-07-11 00:00:00,San Marino,Moderate,60.0
2024-07-11 00:00:00,Senegal,Good,38.0
2024-07-11 00:00:00,Serbia,Moderate,67.0
2024-07-11 00:00:00,Singapore,Moderate,55.0
2024-07-11 00:00:00,Slovakia,Moderate,63.0
2024-07-11 00:00:00,Slovenia,Moderate,71.0
2024-07-11 00:00:00,South Africa,Unhealthy For Sensitive Groups,136.0
2024-07-11 00:00:00,South Korea,Unhealthy For Sensitive Groups,113.0
2024-07-11 00:00:00,Spain,Moderate,78.0
2024-07-11 00:00:00,Sri Lanka,Good,40.0
2024-07-11 00:00:00,Sweden,Good,46.0
2024-07-11 00:00:00,Switzerland,Good,40.0
2024-07-11 00:00:00,Taiwan,Good,37.0
2024-07-11 00:00:00,Tajikistan,Moderate,74.0
2024-07-11 00:00:00,Thailand,Moderate,78.0
2024-07-11 00:00:00,Togo,Moderate,90.0
2024-07-11 00:00:00,Trinidad And Tobago,Good,31.0
2024-07-11 00:00:00,Turkey,Moderate,96.0
2024-07-11 00:00:00,Turkmenistan,Good,44.0
2024-07-11 00:00:00,Uganda,Moderate,84.0
2024-07-11 00:00:00,Ukraine,Good,49.0
2024-07-11 00:00:00,United Arab Emirates,Unhealthy,159.0
2024-07-11 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Moderate,70.0
2024-07-11 00:00:00,United States Of America,Hazardous,303.0
2024-07-11 00:00:00,Uzbekistan,Good,26.0
2024-07-11 00:00:00,Vatican,Good,46.0
2024-07-11 00:00:00,Venezuela,Good,10.0
2024-07-11 00:00:00,Vietnam,Moderate,57.0
2024-07-11 00:00:00,Zambia,Unhealthy For Sensitive Groups,138.0
2024-07-18 00:00:00,Albania,Good,25.0
2024-07-18 00:00:00,Algeria,Good,13.0
2024-07-18 00:00:00,Andorra,Good,48.0
2024-07-18 00:00:00,Argentina,Moderate,54.0
2024-07-18 00:00:00,Armenia,Good,39.0
2024-07-18 00:00:00,Australia,Good,38.0
2024-07-18 00:00:00,Austria,Good,27.0
2024-07-18 00:00:00,Azerbaijan,Good,49.0
2024-07-18 00:00:00,Bahrain,Moderate,87.0
2024-07-18 00:00:00,Bangladesh,Unhealthy For Sensitive Groups,116.0
2024-07-18 00:00:00,Belarus,Good,20.0
2024-07-18 00:00:00,Belgium,Moderate,80.0
2024-07-18 00:00:00,Belize,Good,14.0
2024-07-18 00:00:00,Bermuda,Good,9.0
2024-07-18 00:00:00,Bolivia,Good,50.0
2024-07-18 00:00:00,Bosnia And Herzegovina,Moderate,54.0
2024-07-18 00:00:00,Brazil,Unhealthy,152.0
2024-07-18 00:00:00,Brunei,Good,18.0
2024-07-18 00:00:00,Bulgaria,Moderate,52.0
2024-07-18 00:00:00,Cambodia,Good,17.0
2024-07-18 00:00:00,Canada,Moderate,70.0
2024-07-18 00:00:00,Cape Verde,Moderate,54.0
2024-07-18 00:00:00,Chad,Good,30.0
2024-07-18 00:00:00,Chile,Very Unhealthy,213.0
2024-07-18 00:00:00,China,Unhealthy For Sensitive Groups,134.0
2024-07-18 00:00:00,Colombia,Moderate,55.0
2024-07-18 00:00:00,Costa Rica,Moderate,70.0
2024-07-18 00:00:00,Croatia,Good,30.0
2024-07-18 00:00:00,Cyprus,Moderate,68.0
2024-07-18 00:00:00,Czech Republic,Good,48.0
2024-07-18 00:00:00,Denmark,Good,14.0
2024-07-18 00:00:00,Dominican Republic,Good,25.0
2024-07-18 00:00:00,Ecuador,Good,36.0
2024-07-18 00:00:00,Egypt,Unhealthy For Sensitive Groups,109.0
2024-07-18 00:00:00,El Salvador,Moderate,75.0
2024-07-18 00:00:00,Estonia,Good,28.0
2024-07-18 00:00:00,Ethiopia,Unhealthy,153.0
2024-07-18 00:00:00,Finland,Good,31.0
2024-07-18 00:00:00,France,Moderate,51.0
2024-07-18 00:00:00,French Guiana,Good,10.0
2024-07-18 00:00:00,Georgia,Moderate,51.0
2024-07-18 00:00:00,Germany,Moderate,66.0
2024-07-18 00:00:00,Ghana,Moderate,73.0
2024-07-18 00:00:00,Gibraltar,Good,38.0
2024-07-18 00:00:00,Greece,Moderate,75.0
2024-07-18 00:00:00,Grenada,Good,5.0
2024-07-18 00:00:00,Guadeloupe,Good,41.0
2024-07-18 00:00:00,Guatemala,Moderate,51.0
2024-07-18 00:00:00,Honduras,Good,41.0
2024-07-18 00:00:00,Hong Kong,Good,34.0
2024-07-18 00:00:00,Hungary,Moderate,54.0
2024-07-18 00:00:00,Iceland,Good,28.0
2024-07-18 00:00:00,India,Unhealthy,186.0
2024-07-18 00:00:00,Indonesia,Unhealthy For Sensitive Groups,145.0
2024-07-18 00:00:00,Iran,Unhealthy For Sensitive Groups,133.0
2024-07-18 00:00:00,Iraq,Moderate,81.0
2024-07-18 00:00:00,Ireland,Good,19.0
2024-07-18 00:00:00,Israel,Moderate,70.0
2024-07-18 00:00:00,Italy,Moderate,69.0
2024-07-18 00:00:00,Japan,Moderate,95.0
2024-07-18 00:00:00,Jordan,Good,27.0
2024-07-18 00:00:00,Kazakhstan,Good,50.0
2024-07-18 00:00:00,Kenya,Unhealthy For Sensitive Groups,111.0
2024-07-18 00:00:00,Kosovo,Moderate,52.0
2024-07-18 00:00:00,Kuwait,Moderate,65.0
2024-07-18 00:00:00,Kyrgyzstan,Good,16.0
2024-07-18 00:00:00,Laos,Good,33.0
2024-07-18 00:00:00,Latvia,Good,31.0
2024-07-18 00:00:00,Liberia,Good,50.0
2024-07-18 00:00:00,Liechtenstein,Good,9.0
2024-07-18 00:00:00,Lithuania,Good,28.0
2024-07-18 00:00:00,Luxembourg,Good,18.0
2024-07-18 00:00:00,Macao,Good,39.0
2024-07-18 00:00:00,Macedonia,Moderate,68.0
2024-07-18 00:00:00,Madagascar,Moderate,72.0
2024-07-18 00:00:00,Malaysia,Moderate,80.0
2024-07-18 00:00:00,Malta,Moderate,75.0
2024-07-18 00:00:00,Martinique,Good,23.0
2024-07-18 00:00:00,Mexico,Unhealthy For Sensitive Groups,125.0
2024-07-18 00:00:00,Moldova,Good,8.0
2024-07-18 00:00:00,Monaco,Moderate,55.0
2024-07-18 00:00:00,Mongolia,Moderate,51.0
2024-07-18 00:00:00,Montenegro,Moderate,72.0
2024-07-18 00:00:00,Myanmar,Good,29.0
2024-07-18 00:00:00,Nepal,Good,33.0
2024-07-18 00:00:00,Netherlands,Moderate,77.0
2024-07-18 00:00:00,New Caledonia,Good,21.0
2024-07-18 00:00:00,New Zealand,Good,28.0
2024-07-18 00:00:00,Nigeria,Moderate,64.0
2024-07-18 00:00:00,Norway,Good,17.0
2024-07-18 00:00:00,Pakistan,Moderate,88.0
2024-07-18 00:00:00,Palestinian Territory,Moderate,66.0
2024-07-18 00:00:00,Peru,Unhealthy For Sensitive Groups,128.0
2024-07-18 00:00:00,Philippines,Moderate,69.0
2024-07-18 00:00:00,Poland,Good,49.0
2024-07-18 00:00:00,Portugal,Good,33.0
2024-07-18 00:00:00,Puerto Rico,Good,9.0
2024-07-18 00:00:00,Reunion,Good,12.0
2024-07-18 00:00:00,Romania,Moderate,65.0
2024-07-18 00:00:00,Russia,Moderate,71.0
2024-07-18 00:00:00,San Marino,Moderate,70.0
2024-07-18 00:00:00,Senegal,Good,29.0
2024-07-18 00:00:00,Serbia,Moderate,77.0
2024-07-18 00:00:00,Singapore,Moderate,60.0
2024-07-18 00:00:00,Slovakia,Good,46.0
2024-07-18 00:00:00,Slovenia,Good,26.0
2024-07-18 00:00:00,South Africa,Unhealthy For Sensitive Groups,150.0
2024-07-18 00:00:00,South Korea,Good,44.0
2024-07-18 00:00:00,Spain,Moderate,63.0
2024-07-18 00:00:00,Sri Lanka,Good,36.0
2024-07-18 00:00:00,Sweden,Good,25.0
2024-07-18 00:00:00,Switzerland,Good,25.0
2024-07-18 00:00:00,Taiwan,Good,48.0
2024-07-18 00:00:00,Tajikistan,Moderate,93.0
2024-07-18 00:00:00,Thailand,Moderate,91.0
2024-07-18 00:00:00,Togo,Moderate,95.0
2024-07-18 00:00:00,Trinidad And Tobago,Good,12.0
2024-07-18 00:00:00,Turkey,Unhealthy,151.0
2024-07-18 00:00:00,Turkmenistan,Moderate,78.0
2024-07-18 00:00:00,Uganda,Unhealthy,166.0
2024-07-18 00:00:00,Ukraine,Moderate,62.0
2024-07-18 00:00:00,United Arab Emirates,Unhealthy For Sensitive Groups,146.0
2024-07-18 00:00:00,United Kingdom Of Great Britain And Northern Ireland,Moderate,78.0
2024-07-18 00:00:00,United States Of America,Unhealthy For Sensitive Groups,127.0
2024-07-18 00:00:00,Uzbekistan,Good,42.0
2024-07-18 00:00:00,Vatican,Moderate,59.0
2024-07-18 00:00:00,Venezuela,Good,37.0
2024-07-18 00:00:00,Vietnam,Good,32.0
2024-07-18 00:00:00,Zambia,Unhealthy For Sensitive Groups,144.0
2024-07-25 00:00:00,Albania,Good,24.0
2024-07-25 00:00:00,Algeria,Good,50.0
2024-07-25 00:00:00,Andorra,Good,14.0
2024-07-25 00:00:00,Argentina,Moderate,60.0
2024-07-25 00:00:00,Armenia,Good,33.0
2024-07-25 00:00:00,Australia,Moderate,65.0
2024-07-25 00:00:00,Austria,Good,26.0
2024-07-25 00:00:00,Azerbaijan,Good,24.0
2024-07-25 00:00:00,Bahrain,Unhealthy For Sensitive Groups,122.0
2024-07-25 00:00:00,Bangladesh,Moderate,96.0
2024-07-25 00:00:00,Belarus,Good,29.0
2024-07-25 00:00:00,Belgium,Moderate,53.0
2024-07-25 00:00:00,Belize,Good,17.0
2024-07-25 00:00:00,Bermuda,Good,25.0
2024-07-25 00:00:00,Bolivia,Unhealthy For Sensitive Groups,119.0
2024-07-25 00:00:00,Bosnia And Herzegovina,Good,28.0
2024-07-25 00:00:00,Brazil,Unhealthy,151.0
2024-07-25 00:00:00,Brunei,Good,15.0
2024-07-25 00:00:00,Bulgaria,Good,44.0
2024-07-25 00:00:00,Burkina Faso,Unhealthy For Sensitive Groups,139.0
2024-07-25 00:00:00,Cambodia,Good,29.0
2024-07-25 00:00:00,Canada,Unhealthy For Sensitive Groups,147.0
2024-07-25 00:00:00,Cape Verde,Moderate,52.0
2024-07-25 00:00:00,Cayman Islands,Good,3.0
2024-07-25 00:00:00,Chad,Moderate,70.0
2024-07-25 00:00:00,Chile,Unhealthy,174.0
2024-07-25 00:00:00,China,Unhealthy For Sensitive Groups,146.0
2024-07-25 00:00:00,Colombia,Moderate,62.0
2024-07-25 00:00:00,Costa Rica,Moderate,69.0
2024-07-25 00:00:00,Croatia,Good,27.0
2024-07-25 00:00:00,Cyprus,Moderate,71.0
2024-07-25 00:00:00,Czech Republic,Good,47.0
2024-07-25 00:00:00,Denmark,Good,21.0
2024-07-25 00:00:00,Dominican Republic,Good,14.0
2024-07-25 00:00:00,Ecuador,Good,45.0
2024-07-25 00:00:00,Egypt,Unhealthy For Sensitive Groups,102.0
2024-07-25 00:00:00,El Salvador,Good,46.0
2024-07-25 00:00:00,Estonia,Good,14.0
2024-07-25 00:00:00,Ethiopia,Moderate,91.0
2024-07-25 00:00:00,Finland,Moderate,55.0
2024-07-25 00:00:00,France,Good,49.0
2024-07-25 00:00:00,French Guiana,Good,18.0
2024-07-25 00:00:00,Georgia,Good,43.0
2024-07-25 00:00:00,Germany,Moderate,53.0
2024-07-25 00:00:00,Ghana,Moderate,70.0
2024-07-25 00:00:00,Gibraltar,Good,41.0
2024-07-25 00:00:00,Greece,Moderate,75.0
2024-07-25 00:00:00,Grenada,Good,25.0
2024-07-25 00:00:00,Guadeloupe,Good,43.0
2024-07-25 00:00:00,Guatemala,Moderate,64.0
2024-07-25 00:00:00,Honduras,Good,15.0
2024-07-25 00:00:00,Hong Kong,Moderate,59.0
2024-07-25 00:00:00,Hungary,Good,44.0
2024-07-25 00:00:00,Iceland,Good,14.0
2024-07-25 00:00:00,India,Unhealthy,190.0
2024-07-25 00:00:00,Indonesia,Unhealthy For Sensitive Groups,147.0
2024-07-25 00:00:00,Iran,Unhealthy For Sensitive Groups,145.0
2024-07-25 00:00:00,Iraq,Unhealthy For Sensitive Groups,116.0
2024-07-25 00:00:00,Ireland,Good,15.0
2024-07-25 00:00:00,Israel,Moderate,71.0
2024-07-25 00:00:00,Italy,Moderate,65.0
2024-07-25 00:00:00,Japan,Moderate,90.0
2024-07-25 00:00:00,Jordan,Good,26.0
2024-07-25 00:00:00,Kazakhstan,Moderate,61.0
2024-07-25 00:00:00,Kenya,Unhealthy For Sensitive Groups,110.0
2024-07-25 00:00:00,Kosovo,Good,45.0
2024-07-25 00:00:00,Kuwait,Moderate,74.0
2024-07-25 00:00:00,Kyrgyzstan,Good,23.0
2024-07-25 00:00:00,Laos,Good,22.0
2024-07-25 00:00:00,Latvia,Moderate,79.0
2024-07-25 00:00:00,Liberia,Good,39.0
